t,o,h,l,c,v,g1.ADX
1670936400000,17416.8,18100.0,17390.3,17896.0,158709.276,54.27151362356005
1670940000000,17895.9,17947.0,17829.0,17869.0,42620.531,56.217327540965194
1670943600000,17869.0,17884.3,17731.0,17749.6,36632.866,57.02500310734617
1670947200000,17749.5,17836.8,17711.6,17754.0,23483.246,57.76005239446259
1670950800000,17753.9,17787.4,17617.9,17641.9,30546.854,57.552317402626294
1670954400000,17641.9,17730.0,17630.0,17714.1,18317.286,57.30688412263868
1670958000000,17714.2,17788.8,17694.0,17740.6,12783.756,57.206760453791496
1670961600000,17740.5,17780.6,17705.0,17747.5,9445.541,57.31717149927376
1670965200000,17747.6,17778.4,17733.0,17767.3,6251.935,57.92762487490318
1670968800000,17767.4,17786.0,17704.5,17774.9,8265.023,58.21321948867172
1670972400000,17775.0,17818.0,17745.0,17777.1,9572.648,57.616471116848274
1670976000000,17777.1,17833.9,17749.5,17817.8,10803.908,57.12095831490673
1670979600000,17817.8,17844.9,17772.3,17781.4,6999.399,56.700277494326706
1670983200000,17781.4,17815.3,17753.1,17795.1,5767.537,56.034709959859974
1670986800000,17795.1,17839.6,17782.4,17782.4,7150.765,54.11378186036042
1670990400000,17782.4,17790.5,17752.1,17772.1,5255.493,52.68579840276006
1670994000000,17772.1,17794.4,17734.8,17789.4,6959.8,50.276082208955636
1670997600000,17789.4,17797.7,17765.2,17787.1,4308.77,47.61865426090774
1671001200000,17787.2,17816.7,17783.5,17807.1,5739.92,46.11584701730988
1671004800000,17807.1,17880.0,17794.5,17840.5,12813.241,45.74846060800805
1671008400000,17840.4,17847.3,17784.0,17815.3,9324.545,44.1194606904762
1671012000000,17815.2,17836.0,17793.7,17827.0,6170.475,42.60681790991092
1671015600000,17826.9,17858.0,17804.1,17823.8,9452.458,41.61048273216311
1671019200000,17823.9,17937.6,17814.0,17910.0,27424.998,42.605189818326544
1671022800000,17910.1,17964.3,17853.8,17889.9,23363.987,43.479685605668934
1671026400000,17889.9,18086.8,17889.0,18055.8,55287.673,45.05741725744337
1671030000000,18055.8,18111.5,18013.6,18054.8,30987.972,46.59527471444735
1671033600000,18054.8,18149.6,18053.1,18096.9,37273.48,48.68647602221931
1671037200000,18096.9,18146.6,18069.0,18089.3,16822.793,50.5367266415437
1671040800000,18089.4,18400.0,17805.0,18215.0,101592.61,48.03715272079666
1671044400000,18215.3,18400.0,17704.3,17789.5,145336.062,44.827297066005364
1671048000000,17789.5,17944.4,17659.4,17762.1,63340.245,41.83718200946998
1671051600000,17762.0,17845.6,17761.6,17827.9,14663.082,39.23597802474624
1671055200000,17828.1,17876.6,17790.1,17829.7,10964.469,37.138633370864845
1671058800000,17829.7,17841.9,17774.8,17803.9,9708.017,35.23125581782664
1671062400000,17804.0,17849.5,17781.5,17788.7,11257.916,33.382972925752355
1671066000000,17788.7,17818.1,17604.0,17631.6,27305.889,33.08327618311607
1671069600000,17631.6,17722.0,17560.0,17714.1,25947.061,33.87196078765063
1671073200000,17714.0,17752.7,17701.9,17724.9,9996.813,34.558607634830494
1671076800000,17724.9,17726.9,17683.0,17708.0,7821.942,36.86637271706081
1671080400000,17707.9,17736.5,17692.2,17713.4,5481.332,39.239360484216625
1671084000000,17713.4,17744.3,17706.2,17715.1,5973.604,41.932369689751354
1671087600000,17715.0,17736.3,17675.9,17686.0,8526.887,44.496814019813634
1671091200000,17685.9,17705.9,17616.6,17621.3,17092.587,46.31698618816496
1671094800000,17621.4,17693.0,17608.0,17691.9,12368.671,47.60036167818208
1671098400000,17691.9,17692.5,17641.0,17658.5,9488.489,48.53209124250889
1671102000000,17658.6,17716.6,17643.2,17712.1,13749.781,48.80217904102819
1671105600000,17712.1,17714.6,17652.3,17674.7,12819.927,49.83062117514111
1671109200000,17674.7,17681.7,17446.0,17497.8,69117.552,51.58927229360828
1671112800000,17497.8,17542.5,17394.4,17448.0,33817.364,53.50474299553149
1671116400000,17448.0,17483.2,17355.0,17424.0,30874.038,54.88194176869549
1671120000000,17424.0,17437.2,17330.0,17391.7,26907.949,56.08857621959685
1671123600000,17391.7,17424.4,17367.2,17392.1,15494.334,57.992298956132004
1671127200000,17392.1,17415.2,17310.0,17395.5,19325.547,59.85098242272579
1671130800000,17395.5,17467.7,17383.0,17435.1,17252.568,60.57375198332586
1671134400000,17435.0,17449.7,17402.0,17410.2,8523.303,61.41573663264454
1671138000000,17410.2,17421.1,17331.2,17388.9,13404.107,62.332001385611115
1671141600000,17388.9,17397.5,17258.0,17334.7,22643.889,63.22483045418568
1671145200000,17334.7,17368.4,17285.5,17351.8,12092.487,64.02812267267824
1671148800000,17351.9,17418.7,17338.3,17418.2,14189.277,63.81024675167253
1671152400000,17418.2,17418.8,17368.0,17378.7,6977.399,64.04848583153395
1671156000000,17378.7,17419.9,17378.7,17393.2,8173.871,64.24877896081254
1671159600000,17393.3,17419.9,17392.1,17418.9,6210.012,63.2751007457986
1671163200000,17418.8,17419.9,17380.0,17382.0,4540.272,62.00594659432001
1671166800000,17382.1,17404.5,17365.4,17402.9,5443.382,60.55697682697563
1671170400000,17402.9,17418.0,17372.8,17415.1,4801.986,58.51454573341174
1671174000000,17415.0,17528.0,17415.0,17496.6,26855.33,54.341209243199685
1671177600000,17496.6,17510.5,17159.2,17215.0,48702.249,52.63313247986931
1671181200000,17215.1,17215.1,16930.9,17029.1,92545.201,53.00370599742985
1671184800000,17029.1,17029.2,16910.0,16984.1,32414.665,53.42182782214447
1671188400000,16984.2,17037.0,16960.8,17018.6,15187.172,53.433582317555775
1671192000000,17018.7,17026.9,16969.1,17025.1,13408.114,53.10485148021762
1671195600000,17025.1,17025.1,16925.0,16938.9,20112.435,53.012073399081956
1671199200000,16939.0,17076.9,16870.6,17019.2,49798.06,53.88656923329126
1671202800000,17019.2,17020.6,16900.2,16961.8,23958.895,54.700148932692905
1671206400000,16961.8,16969.5,16700.0,16801.7,64140.088,55.98543739296633
1671210000000,16801.7,16829.0,16751.0,16788.0,24929.5,57.1789195346488
1671213600000,16787.9,16825.0,16766.4,16800.1,11829.212,58.262300357393535
1671217200000,16800.0,16872.2,16790.0,16856.5,13875.82,58.647352033584596
1671220800000,16856.6,16945.6,16844.4,16863.9,20509.278,58.332986428816874
1671224400000,16864.0,16881.3,16801.0,16825.6,16137.713,59.42884728688889
1671228000000,16825.5,16864.9,16675.2,16715.1,29086.487,60.15731815103824
1671231600000,16715.0,16729.3,16521.1,16624.1,68323.827,60.62504985725824
1671235200000,16624.1,16720.2,16593.4,16697.7,22624.239,60.99313569596463
1671238800000,16697.7,16715.6,16650.0,16660.8,12376.263,61.459306431236165
1671242400000,16660.9,16675.5,16571.8,16652.5,21911.594,62.11321562098499
1671246000000,16652.6,16696.0,16636.6,16667.5,9451.902,62.29092192402341
1671249600000,16667.5,16712.9,16647.7,16700.0,11220.413,62.013329887159195
1671253200000,16699.9,16727.8,16670.1,16681.8,8377.441,61.537920889834034
1671256800000,16681.8,16764.0,16662.8,16702.4,16240.567,59.393068695817355
1671260400000,16702.4,16740.6,16670.0,16738.0,9884.249,57.401420229944726
1671264000000,16737.9,16746.2,16701.3,16712.9,7835.676,55.46666398826858
1671267600000,16712.8,16727.9,16670.6,16686.8,9168.56,54.65752627729828
1671271200000,16686.8,16750.0,16652.3,16724.9,12248.123,54.869286800056656
1671274800000,16724.8,16744.0,16680.0,16700.6,8597.714,54.805780458609895
1671278400000,16700.6,16719.4,16661.0,16685.9,8450.219,53.86517957990243
1671282000000,16685.9,16697.0,16640.2,16661.4,11833.48,50.89400822933452
1671285600000,16661.3,16703.9,16633.1,16643.8,11108.15,48.29863789362579
1671289200000,16643.8,16699.9,16638.4,16692.4,9582.955,45.88865115332483
1671292800000,16692.3,16692.4,16667.5,16686.8,4475.702,44.03356468954974
1671296400000,16686.7,16692.1,16639.0,16665.4,7570.853,41.25642560051144
1671300000000,16665.5,16713.4,16655.2,16691.5,7204.172,38.51738065149333
1671303600000,16691.5,16708.9,16676.9,16684.2,4524.627,36.5465140550364
1671307200000,16684.1,16700.0,16677.4,16692.6,4211.593,36.56568862907319
1671310800000,16692.6,16733.5,16690.5,16704.3,8036.474,34.84765769609204
1671314400000,16704.4,16760.8,16692.8,16732.3,7862.919,32.42307294862651
1671318000000,16732.4,16790.0,16715.3,16768.0,13667.388,32.09126615070871
1671321600000,16768.1,16775.0,16712.9,16741.2,7734.828,31.064425314756953
1671325200000,16741.2,16741.3,16695.7,16707.9,5394.409,29.40990314093447
1671328800000,16707.8,16730.0,16701.4,16724.3,3139.91,28.655393622859272
1671332400000,16724.3,16738.3,16718.1,16736.5,2744.878,29.240158740023478
1671336000000,16736.5,16795.0,16731.2,16756.3,12656.982,31.232299171249313
1671339600000,16756.3,16758.5,16724.9,16732.0,4527.431,32.77564816536451
1671343200000,16732.0,16737.4,16709.5,16728.0,5556.598,33.525608398284945
1671346800000,16728.0,16748.9,16727.9,16739.9,4187.592,35.69848459581352
1671350400000,16739.9,16758.7,16730.0,16746.3,4876.476,37.580052923003336
1671354000000,16746.0,16747.3,16656.0,16689.6,18557.393,36.389982515314784
1671357600000,16689.6,16707.4,16681.1,16698.5,6990.255,35.28491713674684
1671361200000,16698.4,16718.2,16692.5,16702.2,4917.331,33.78193827629121
1671364800000,16702.2,16727.9,16694.1,16716.0,5173.512,31.957311737483888
1671368400000,16716.0,16721.1,16685.0,16704.3,4927.677,30.218393523906776
1671372000000,16704.2,16716.8,16671.0,16676.0,9429.566,28.918962496722592
1671375600000,16676.0,16691.8,16663.3,16676.4,5749.631,27.45646970678771
1671379200000,16676.4,16695.3,16670.0,16686.5,4497.31,25.983951600318342
1671382800000,16686.6,16707.4,16670.7,16707.3,4561.117,24.496082358234023
1671386400000,16707.3,16790.0,16704.1,16740.0,26095.727,23.10819547845129
1671390000000,16740.0,16762.2,16716.4,16745.6,6842.035,22.001148024983326
1671393600000,16745.7,16765.4,16743.3,16750.6,5232.624,21.53562823518041
1671397200000,16750.6,16775.9,16730.3,16739.0,4979.561,20.39530781013679
1671400800000,16738.9,16872.0,16715.1,16753.9,17230.883,21.069870823273046
1671404400000,16753.9,16810.0,16722.6,16730.3,9894.487,24.317690265177237
1671408000000,16730.4,16809.6,16708.5,16766.9,11730.287,26.72558889714481
1671411600000,16766.9,16795.0,16743.4,16778.0,6864.627,28.83935900636701
1671415200000,16778.0,16780.3,16712.2,16715.3,7908.572,29.481029754242453
1671418800000,16715.2,16722.0,16620.4,16673.6,23098.242,27.87232133131072
1671422400000,16673.5,16727.0,16664.0,16702.3,8646.666,26.767607526213546
1671426000000,16702.5,16722.9,16685.0,16696.5,5524.256,25.91713786943072
1671429600000,16696.6,16744.0,16688.0,16729.5,6734.689,25.41653502169143
1671433200000,16729.6,16740.0,16690.4,16714.4,7308.992,24.755973089416358
1671436800000,16714.5,16752.8,16702.7,16747.7,7227.46,23.28252106977447
1671440400000,16747.8,16762.9,16726.6,16743.6,6761.448,21.662570790374627
1671444000000,16743.5,16776.6,16738.8,16760.5,6239.591,20.316418980462263
1671447600000,16760.6,16762.2,16716.7,16725.3,7101.324,18.874230922109422
1671451200000,16725.2,16748.2,16711.0,16734.4,8440.912,20.733452941356283
1671454800000,16734.4,16746.6,16700.1,16701.8,9796.368,22.639733706102287
1671458400000,16701.4,16757.7,16656.4,16727.5,23498.198,24.82449615971616
1671462000000,16727.5,16736.0,16657.0,16660.2,12542.306,26.853204152357613
1671465600000,16660.3,16694.9,16574.1,16627.1,33749.014,29.2771176054257
1671469200000,16627.1,16642.3,16511.9,16593.6,33421.373,31.242210760615656
1671472800000,16593.6,16629.4,16520.4,16538.1,15827.511,33.2632790563161
1671476400000,16538.2,16582.7,16518.6,16549.3,14416.323,35.15811203561867
1671480000000,16549.3,16608.4,16533.4,16593.8,8805.397,36.737549261371576
1671483600000,16593.8,16642.1,16580.1,16582.2,10416.996,37.040407112426934
1671487200000,16582.3,16602.5,16210.0,16407.4,48760.866,39.79627941842687
1671490800000,16407.5,16447.2,16364.7,16429.2,19907.134,42.54370396341984
1671494400000,16429.2,16469.9,16390.3,16454.8,14044.965,44.92673150234968
1671498000000,16454.8,16600.0,16436.2,16571.9,25374.713,45.02085486061399
1671501600000,16572.0,16880.2,16542.3,16712.9,45553.678,42.33676587218132
1671505200000,16713.0,16820.0,16665.1,16718.0,25021.2,39.775969302869335
1671508800000,16717.9,16870.0,16682.3,16783.6,31341.253,37.10608460536805
1671512400000,16783.6,16803.6,16745.6,16778.9,14389.498,34.626905957688294
1671516000000,16778.9,16834.8,16740.1,16830.6,13878.963,33.142370230391165
1671519600000,16830.7,16839.6,16772.2,16796.1,10305.623,32.3271995000999
1671523200000,16796.2,16832.8,16760.8,16817.3,11447.165,31.46718466333416
1671526800000,16817.3,16853.0,16790.2,16806.6,11747.858,30.80172868300169
1671530400000,16806.7,16821.8,16756.4,16769.6,11808.74,29.740761536057583
1671534000000,16769.7,16838.8,16755.2,16805.1,12548.754,28.65237466507164
1671537600000,16805.2,16850.0,16792.4,16809.6,10685.075,32.6945783029823
1671541200000,16809.5,16822.3,16773.1,16786.1,10080.991,36.04392109799336
1671544800000,16786.0,16989.0,16684.0,16893.6,50571.183,39.42465145905483
1671548400000,16893.6,17049.6,16892.9,16910.9,60145.947,42.44706148669225
1671552000000,16910.8,16927.5,16767.6,16825.3,40765.391,41.64152406797556
1671555600000,16825.4,16847.5,16774.0,16808.8,12374.103,40.89352503631006
1671559200000,16808.7,16863.6,16763.6,16828.9,14040.683,39.87695286822729
1671562800000,16829.0,16909.6,16828.9,16894.7,14475.48,39.3605467751859
1671566400000,16894.6,16918.7,16830.6,16851.3,13312.549,38.6846813116898
1671570000000,16851.3,16885.3,16825.2,16870.0,8153.559,37.92033027747531
1671573600000,16870.1,16904.5,16842.8,16862.2,6528.216,37.57969826391649
1671577200000,16862.2,16918.7,16862.2,16887.2,7575.511,37.210723152191065
1671580800000,16887.3,16918.2,16810.7,16834.5,14209.527,36.57001012280172
1671584400000,16834.4,16871.4,16821.7,16859.2,6530.462,35.81506186288905
1671588000000,16859.2,16873.3,16832.4,16841.4,4531.311,35.02220837416377
1671591600000,16841.4,16842.5,16776.0,16829.8,8258.275,33.70860249498691
1671595200000,16829.9,16829.9,16772.3,16786.0,7786.826,32.612869739482825
1671598800000,16786.0,16839.4,16761.2,16826.5,9499.509,33.19887144248767
1671602400000,16826.5,16848.2,16812.2,16829.0,5317.449,31.203154424908856
1671606000000,16829.0,16845.8,16806.0,16809.2,4930.278,29.518084786499617
1671609600000,16809.1,16889.2,16788.0,16856.8,13921.099,27.623755302575184
1671613200000,16856.7,16874.6,16839.4,16861.3,7768.365,26.816873814186604
1671616800000,16861.2,16874.6,16844.0,16853.5,4471.134,26.408532125410794
1671620400000,16853.5,16886.4,16844.4,16872.4,5192.397,25.448713973720878
1671624000000,16872.4,16878.0,16827.1,16827.2,9141.599,25.717306874341734
1671627600000,16827.2,16847.4,16803.3,16837.8,9461.102,27.03241839506564
1671631200000,16837.8,16924.2,16694.2,16789.0,32149.039,29.036795421361116
1671634800000,16789.0,16864.2,16760.0,16854.6,21898.134,30.89800266006406
1671638400000,16854.6,16858.6,16773.7,16773.7,11814.488,32.69844907009856
1671642000000,16773.7,16812.9,16766.3,16807.9,7492.063,33.73700644131328
1671645600000,16807.9,16825.2,16766.7,16782.1,6535.097,34.13090543526852
1671649200000,16782.1,16798.3,16717.0,16746.8,10477.582,35.07462613054086
1671652800000,16746.9,16773.5,16721.0,16773.4,8203.503,36.28053107647823
1671656400000,16773.5,16793.4,16745.0,16786.4,6111.283,36.59516762981609
1671660000000,16786.5,16786.5,16749.3,16758.3,3257.381,38.62280516452893
1671663600000,16758.3,16830.7,16740.3,16819.6,8794.432,38.74293111905667
1671667200000,16819.7,16850.0,16802.3,16849.0,7681.649,38.24005520775713
1671670800000,16849.1,16852.8,16807.1,16809.9,4704.596,38.049966241455174
1671674400000,16810.0,16844.1,16803.7,16844.1,3605.152,37.65433536349283
1671678000000,16844.1,16848.9,16824.7,16844.5,3479.272,36.70006950977936
1671681600000,16844.5,16850.0,16825.2,16827.6,3675.862,35.980221349785204
1671685200000,16827.5,16829.9,16810.2,16816.0,4006.473,34.557668415287374
1671688800000,16816.1,16819.9,16791.0,16800.9,7188.37,32.43725807537073
1671692400000,16800.8,16824.2,16778.0,16820.0,5671.66,30.263377578466493
1671696000000,16820.0,16848.0,16794.2,16829.7,8760.139,28.6171035489752
1671699600000,16829.6,16861.9,16816.2,16839.7,8692.593,29.708913225790713
1671703200000,16839.7,16853.2,16812.0,16815.3,4889.437,30.48887554529207
1671706800000,16815.3,16837.8,16805.1,16827.6,5080.663,30.317425726955367
1671710400000,16827.6,16837.6,16805.0,16808.3,5038.866,30.15289373705686
1671714000000,16808.3,16815.2,16755.9,16775.3,18763.252,29.82729875486769
1671717600000,16775.3,16784.1,16625.2,16667.3,44567.086,32.53804725650405
1671721200000,16667.3,16707.1,16600.0,16631.5,30444.771,35.350130773528335
1671724800000,16631.5,16662.8,16615.5,16655.9,15806.678,37.93912794721992
1671728400000,16655.8,16659.1,16560.0,16586.6,23723.731,40.822464728497046
1671732000000,16586.6,16619.1,16556.1,16611.2,13078.699,43.55547472758101
1671735600000,16611.3,16658.3,16603.3,16658.3,10688.108,44.73156906311137
1671739200000,16658.3,16849.4,16643.6,16775.4,49256.795,41.80081713295789
1671742800000,16775.4,16820.0,16766.5,16791.6,10819.895,38.9149078255002
1671746400000,16791.6,16845.8,16776.8,16795.2,10353.839,36.208585335241374
1671750000000,16795.2,16825.8,16794.4,16815.5,6633.375,33.88422078719497
1671753600000,16815.5,16827.4,16764.0,16775.2,9258.063,32.049021599273935
1671757200000,16775.2,16803.2,16767.8,16793.6,5550.392,30.262787362665165
1671760800000,16793.6,16881.1,16775.1,16844.9,11184.414,28.54645231476847
1671764400000,16844.9,16895.0,16817.1,16823.5,14215.351,27.737204373147495
1671768000000,16823.5,16834.2,16803.2,16832.1,5876.591,29.03677606461489
1671771600000,16832.0,16841.5,16811.9,16812.5,4095.838,30.87736123162111
1671775200000,16812.6,16843.9,16801.0,16835.1,8672.169,32.32992701848848
1671778800000,16835.1,16849.0,16830.0,16842.0,6249.109,35.15042374994933
1671782400000,16842.0,16853.7,16805.2,16830.0,8656.378,37.18690349150497
1671786000000,16830.0,16839.0,16811.4,16834.4,5404.486,38.82424597993987
1671789600000,16834.4,16887.8,16827.5,16851.3,11692.121,38.77795682681316
1671793200000,16851.4,16854.0,16836.4,16837.4,4760.35,38.734974041766925
1671796800000,16837.3,16870.2,16834.0,16864.7,6263.195,38.524943219934634
1671800400000,16864.7,16960.0,16690.0,16833.5,68380.654,36.76865640223409
1671804000000,16833.5,16845.0,16755.0,16781.0,26063.285,34.62271441476946
1671807600000,16781.1,16885.4,16775.0,16825.9,23252.155,32.43311009716121
1671811200000,16826.0,16839.2,16806.6,16819.6,7551.714,31.475644304133514
1671814800000,16819.7,16848.3,16816.0,16834.3,4141.975,30.71390060021672
1671818400000,16834.3,16848.0,16813.6,16828.8,3776.292,29.796056105194406
1671822000000,16828.8,16852.5,16825.2,16838.5,3404.223,29.020756959115705
1671825600000,16838.5,16843.0,16782.3,16802.6,8962.647,28.848665212141686
1671829200000,16802.6,16818.6,16782.0,16808.0,6242.368,28.83192320731524
1671832800000,16808.1,16808.1,16762.5,16784.3,6581.428,28.734010113676543
1671836400000,16784.3,16792.5,16768.7,16776.4,4318.222,28.643090812440615
1671840000000,16776.3,16810.4,16774.4,16800.0,4759.014,29.505250351601948
